BMS_Object ID,BMS_Item Reference,BMS_Object Type,BMS_Name,Point_Type,BMS_Units,Interval Sec,DC,Block,Floor
9c0b4392-bdfc-5bea-858f-5cd258993bdc,HMS-T:SNE-T2-L31-01/FC1.VAV-14,JCI Family BACnet Device,VAV-14,,,0,FALSE,,
34b37027-feef-54d4-819b-ec73262409a8,HMS-T:SNE-T1-L22-01/FC1.VAV-54.SA-F,AV Mapper,SA-F,,,0,FALSE,,
3cc628ce-8769-5e33-ae3c-d762a2ba9203,HMS-T:SNE-T1-L36-02/FC1.DDC-T1-R-03C.CT-T1-02-PS,BI Mapper,CT-T1-02-PS,,,0,FALSE,,
4f7afccf-4131-5fa7-a049-4c8642f2cc00,HMS-T:SNE-T2-L31-01/FC1.VAV-30.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
9acd842d-2148-569f-8093-61a404a1154f,HMS-T:SNE-T1-L27-01/FC1.VAV-55.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
3093597c-ec91-5a28-907b-160563bfdb56,HMS-T:SNE-T2-L25-01/FC1.VAV-85H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
3ff82ac2-8c0d-5cc4-b4c6-4a4a1ed9eea4,HMS-T:SNE-T2-L27-01/FC1.VAV-87.SA-F,AV Mapper,SA-F,,,0,FALSE,,
84d71465-91dd-5ca9-9a4c-039bb9c3d957,HMS-T:SNE-T1-L20-01/FC1.VAV-60H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
eaf46666-e5c3-5167-801f-dac1036a3bc9,HMS-T:SNE-T2-L36-01/FC1.VAV-23H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
0251198e-d83a-56f3-8c3a-5b546241e51d,HMS-T:SNE-T2-L20-01/FC1.AHU-02.AHU-PFC,BI Mapper,AHU-PFC,,,0,FALSE,,
13a456a5-3dd3-509a-83f1-408a9ef5b42a,HMS-T:SNE-T1-L36-01/FC1.VAV-22.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
c7245c39-5daf-5519-a2a6-0709db627ad0,HMS-T:SNE-T1-L12-01/FC1.VAV-64.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
822fb9c7-6cb3-5a6c-a05b-a3bf3a3cf228,HMS-T:SNE-T2-L27-01/FC1.VAV-13H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
08e96915-5047-51e6-8fb5-134a7bddf676,HMS-T:SNE-T2-L15-01/FC1.VAV-81H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
16cefa51-8c0a-51f5-8f4d-b96d8806400a,HMS-T:SNE-T1-L20-01/FC1.VAV-41.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
3e105d19-b60a-56f6-a658-3b1f08f2c5b8,HMS-T:SNE-T1-L31-01/FC1.VAV-70.SA-F,AV Mapper,SA-F,,,0,FALSE,,
5068f4f3-f84e-5874-a66e-386ffe9709cc,HMS-T:SNE-T2-L17-01/FC1.VAV-63H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
6966c6c6-cd80-5077-8d67-73b2d865fdcd,HMS-T:SNE-T1-L22-01/FC1.VAV-48.SA-F,AV Mapper,SA-F,,,0,FALSE,,
87559955-8395-5211-8a07-386439623495,HMS-T:SNE-T1-L17-01/FC1.VAV-68.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
912ca7a6-8993-547e-91a4-cf351342911e,HMS-T:SNE-T1-L32-01/FC1.VAV-20H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
9d12e505-3244-5fce-95c6-450c56eeef50,HMS-T:SNE-T2-L20-01/FC1.VAV-41H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
9d624be5-5e46-5716-bc71-3ea9b74f6624,HMS-T:SNE-T1-L16-01/FC1.DDC-T1-L16-04.PLTG-Z2-S,BI Mapper,PLTG-Z2-S,,,0,FALSE,,
bd0dfa18-151b-58e9-a273-7c078112c0ac,HMS-T:SNE-T1-L31-01/FC1.DDC-T1-L31-03.EAFT1L3101-PS,BI Mapper,EAFT1L3101-PS,,,0,FALSE,,
de2de638-1446-5e2c-897b-1cf27e003f9c,HMS-T:SNE-T2-L31-01/FC1.VAV-12.CLGOCC-MINFLOW,AV Mapper,CLGOCC-MINFLOW,,,0,FALSE,,
3023e428-225a-5c0d-8a6a-6917b60ccaa9,HMS-T:SNE-T1-L26-01/FC1.VAV-41.SA-F,AV Mapper,SA-F,,,0,FALSE,,
535aeb07-455e-512d-a74c-269ab3166257,HMS-T:SNE-T2-L27-01/FC1.DDC-T2-L26-02B.PLTG-Z3-C,BO Mapper,PLTG-Z3-C,,,0,FALSE,,
c15d562c-1d4c-5033-a940-fcc25ebe364c,HMS-T:SNE-T1-L21-01/FC1.DDC-T1-L21-03.MFDAMPER1-S,BI Mapper,MFDAMPER1-S,,,0,FALSE,,
cc7a0991-f02e-57ba-81c3-d50ac05381bc,HMS-T:SNE-T1-L10-01/FC1.DDC-T1-L10M-16C.T1IRRWTTK-LL,BI Mapper,T1IRRWTTK-LL,,,0,FALSE,,
f003c6e5-422e-51f9-b172-1b797e013a6a,HMS-T:SNE-T2-L25-01/FC1.DDC-T2-L23-02D.EAFT2L2304-M,BI Mapper,EAFT2L2304-M,,,0,FALSE,,
d0cd60c2-78b4-5ff1-92a8-91945fd0f48b,HMS-T:SNE-T1-L26-01/FC1.VAV-46.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
58a7e488-ff98-5a74-a693-160feb9a9012,HMS-T:SNE-T1-L18-01/FC1.VAV-77.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
74791cfb-1e55-5236-a628-8cde8d27e004,HMS-T:SNE-T1-L25-01/FC1.AHU-02.AHU-S,BI Mapper,AHU-S,,,0,FALSE,,
a49a1e6d-6809-5952-8b88-a93f0d54f53d,HMS-T:SNE-T2-L15-01/BACnet.MODBUS-T2-L10-01.BI-27911,BACnet BI,WL-116-1,,,0,FALSE,,
0790238d-18a9-5ab1-ab7e-9dba3f7f580c,HMS-T:SNE-T1-L30-01/FC1.VAV-62H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
50f3a1a3-954d-580b-9047-39c1dac3001e,HMS-T:SNE-T1-L33-01/FC1.CAV-76.SA-F,AV Mapper,SA-F,,,0,FALSE,,
581962f7-d1ad-505f-9d0a-cd7b9de1a591,HMS-T:SNE-T2-L17-01/FC1.VAV-63H.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
6d06db30-3213-5820-9862-c4482e1ebcc5,HMS-T:SNE-T1-L36-02/FC1.DDC-T1-R-03B.CHWP-T1-06-AM,BI Mapper,CHWP-T1-06-AM,,,0,FALSE,,
a44e212d-a77b-5b25-99ff-0a7b75addf8c,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-R-04B.CHWP-T2-05-CMD-IN,BV Mapper,CHWP-T2-05-CMD-IN,,,0,FALSE,,
6624a436-32a8-58e6-b121-4712062e370f,HMS-T:SNE-T2-L22-01/FC1.VAV-09.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
94859cd1-5ee3-5ff5-a01d-d08c9b6c379e,HMS-T:SNE-T1-L35-01/BACnet.MODBUS-T1-L36-01.AI-89,BACnet AI,AHU-T1-L31-02-Flow-L/s,,,0,FALSE,,
ee1f468c-f1e0-5655-9c60-54ff97b0ed18,HMS-T:SNE-T1-L26-01/FC1.VAV-06H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
043128bf-7485-5092-8238-f955ef6fcb1a,HMS-T:SNE-T1-L12-01/FC1.VAV-25.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
48361b92-b619-5745-8b7b-e28d9db9a8cc,HMS-T:SNE-T1-L36-02/FC1.DDC-T1-UR-01.EAF-T1-URF-01-MA,BI Mapper,EAF-T1-URF-01-MA,,,0,FALSE,,
4935fadf-e4b9-55f7-9b40-af30e538465b,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-R-01.EAF-T2-RF-02-SC,AO Mapper,EAF-T2-RF-02-SC,,,0,FALSE,,
b804c6c8-99a4-5e78-993e-ca7af70e66ce,HMS-T:SNE-T2-L27-01/FC1.VAV-93.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
13ef4b50-accf-5e27-b588-a5a1a3435a94,HMS-T:SNE-T1-L10-01/FC1.DDC-T1-L10M-16A.FWUP-T1-04-MA,BI Mapper,FWUP-T1-04-MA,,,0,FALSE,,
3345cb82-4e7d-5fd0-8eda-9e52c3f1dcbb,HMS-T:SNE-T1-L15-01/FC1.VAV-51H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
8e7d3d48-b7bd-544a-bf09-ebaf89098be1,HMS-T:SNE-T1-L26-01/FC1.VAV-15H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
ca79bef2-07fd-5120-be8a-84141537f9e5,HMS-T:SNE-T2-L36-01/FC1.DDC-T2-L36-02C.EAFT2L3601-EMS,BI Mapper,EAFT2L3601-EMS,,,0,FALSE,,
aaef0d64-640a-5823-92db-013a933b88d1,HMS-T:SNE-T1-L28-01/FC1.VAV-04,JCI Family BACnet Device,VAV-04,,,0,FALSE,,
0a66a20c-d646-59ef-af45-51b0c369895a,HMS-T:SNE-T1-L36-01/FC1.DDC-T1-L36-03.MODAMPER-C,BO Mapper,MODAMPER-C,,,0,FALSE,,
2477c0da-c1c0-5d0d-9c97-059fcb253588,HMS-T:SNE-T1-L12-01/FC1.AHU-02.AHU-M,BI Mapper,AHU-M,,,0,FALSE,,
7eb4b31c-54f5-5018-92cb-1921cea86c90,HMS-T:SNE-T2-L22-01/FC1.VAV-34.SA-F,AV Mapper,SA-F,,,0,FALSE,,
ae146e09-fd20-511b-b454-788cabe2d468,HMS-T:SNE-T1-L18-01/FC1.VAV-42H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
f2fd0c04-1d40-5d10-9fa6-18e79df7d296,HMS-T:SNE-T2-L17-01/FC1.DDC-T2-L16-02A.MFDAMPER2-S,BI Mapper,MFDAMPER2-S,,,0,FALSE,,
d1ba65f9-c299-5623-a3bb-d33092d2668b,HMS-T:SNE-T1-L17-01/FC1.VAV-42H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
f2e5c2c4-2b7a-51c3-87e6-f8b9439d8b37,HMS-T:SNE-T1-L21-01/FC1.VAV-68.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
23361724-f5ab-5d5a-bc13-7527658f4967,HMS-T:SNE-T1-L26-01/FC1.VAV-73H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
442a9cc3-3ec8-5821-8af4-6062a5c25fef,HMS-T:SNE-T2-L33-01/FC1.VAV-57H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
817ce404-887e-5e7c-8efd-b827d99d8f3f,HMS-T:SNE-T1-L22-01/FC1.VAV-35H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
ccea5694-6da5-5fa1-a323-11a56ab7f321,HMS-T:SNE-T2-L25-01/FC1.VAV-60H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
0e7b39f0-8907-5d9a-8bb2-74fa477db6f6,HMS-T:SNE-T1-L20-01/FC1.VAV-63.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
4954ff38-1114-54e4-9593-0d875d1fc8a8,HMS-T:SNE-T2-L31-01/FC1.VAV-72H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
9ce8d942-2e8d-5fbb-85a6-77f7a464c17b,HMS-T:SNE-T1-L10-01/FC1.DDC-T1-L11-01A.LVBN-T1-1-OGMCCB-1K-T,BI Mapper,LVBN-T1-1-OGMCCB-1K-T,,,0,FALSE,,
15baa031-77f1-5fb9-b8c9-47777fcf38c5,HMS-T:SNE-T1-L22-01/BACnet.MODBUS-T1-L22.AI-192,BACnet AI,FCU-T1-L16-01-ValvePosition,,,0,FALSE,,
612a5b89-b5d8-5b27-b46f-32909ba56a22,HMS-T:SNE-T2-L29-01/FC1.VAV-76.CLGOCC-MINFLOW,AV Mapper,CLGOCC-MINFLOW,,,0,FALSE,,
d1c8a86d-c601-5dc6-af7f-809ade98c35f,HMS-T:SNE-T2-L36-01/FC1.DDC-T2-L35-02B.PLTG-Z3-S,BI Mapper,PLTG-Z3-S,,,0,FALSE,,
fede72a6-ae4e-5cae-8b86-a0bee628d27c,HMS-T:SNE-T1-L36-02/FC1.WCC-01.AV-38,BACnet AV,TEMP_LCW,,,0,FALSE,,
bc8843dc-d429-5d9a-a320-8ee629c59a24,HMS-T:SNE-T2-L25-01/FC1.VAV-06H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
caf745c6-2fa4-5493-8eea-0eb6f0b5f760,HMS-T:SNE-T1-L10-01/FC1.DDC-T1-L11-15.FAF-T1-L11-02-S,BI Mapper,FAF-T1-L11-02-S,,,0,FALSE,,
219b76ff-858d-53dd-8e65-227526486f7f,HMS-T:SNE-T1-L25-01/FC1.VAV-35H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
4240f7cc-4e9c-5511-aaf8-824f791cd6a3,HMS-T:SNE-T1-L36-02/FC1.WCC-02.AV-19,BACnet AV,POWER_I_AMPS_A_I,,,0,FALSE,,
65b3d770-05ff-57ef-a948-868ee2499f78,HMS-T:SNE-T2-L27-01/FC1.AHU-01.AHU-SA-T,AI Mapper,AHU-SA-T,,,0,FALSE,,
87b3807b-b324-5053-aaa9-6a3b315ee5d8,HMS-T:SNE-T2-L17-01/FC1.VAV-23H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
b82154a7-26d6-594d-b1f9-ea5070ee8d1c,HMS-T:SNE-T2-L20-01/FC1.VAV-32.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
fb3ffdd0-ffe9-5dc4-8639-3a355f7d8d02,HMS-T:SNE-T1-L23-01/FC1.VAV-11H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
2e39e4e6-f6f7-5b1c-a6ea-3ddcaba42448,HMS-T:SNE-T1-L20-01/FC1.VAV-42H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
6d95391e-d1d4-5588-9c35-d0763119b858,HMS-T:SNE-T1-L10-01/BACnet1.MODBUS-T2-L10-01.Binary Inputs.BI-27656,BACnet BI,WL-118-4,,,0,FALSE,,
17a5084a-2c03-5208-ab30-aca6ead65d8b,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-TR-02.CT-T2-02-OHA1,BI Mapper,CT-T2-02-OHA1,,,0,FALSE,,
c9652190-9d6f-5ef3-90ae-d802e912eaaa,HMS-T:SNE-T1-L15-01/FC1.VAV-30.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
e85c82bb-edbb-5d02-a7d5-f898cbdb469a,HMS-T:SNE-T1-L18-01/FC1.VAV-65.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
6d4977d0-ba92-5d84-962c-f06b3f08adca,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-TR-02.CT-T2-03-VS1,BI Mapper,CT-T2-03-VS1,,,0,FALSE,,
6f1c7f36-200d-53eb-81c9-b5d048a38f9c,HMS-T:SNE-T1-L21-01/FC1.VAV-45,JCI Family BACnet Device,VAV-45,,,0,FALSE,,
551225c2-2d03-5b0e-8f8b-7d2c5ad9d9c8,HMS-T:SNE-T1-L27-01/FC1.AHU-02.CO2-L-SP,AV Mapper,CO2-L-SP,,,0,FALSE,,
627be121-2079-5427-9792-b1f2edd2b238,HMS-T:SNE-T1-L23-01/FC1.VAV-55.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
8f38477b-bbd9-52ef-9618-c2b7ffe391e5,HMS-T:SNE-T1-L30-01/FC1.VAV-63.SA-F,AV Mapper,SA-F,,,0,FALSE,,
cf3a6f21-62d9-5331-8a1d-35b7434ba1f6,HMS-T:SNE-T2-L22-01/FC1.VAV-76H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
75a4b407-4714-5de9-aecd-bcd1799c5ea7,HMS-T:SNE-T1-L20-01/FC1.VAV-29H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
8fd042a3-28a3-5324-81bd-21c667a3907c,HMS-T:SNE-T2-L31-01/FC1.VAV-04H.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
98134e90-32c4-5a30-9848-731586af9b76,HMS-T:SNE-T1-L18-01/FC1.VAV-47H.HTG-EN,BV Mapper,HTG-EN,,,0,FALSE,,
d5e1226c-f45c-5ba6-b637-0deb6af9a43b,HMS-T:SNE-T2-L20-01/FC1.DDC-T2-L18-02A.MFDAMPER3-S,BI Mapper,MFDAMPER3-S,,,0,FALSE,,
f1e14de8-7421-5a5f-a0df-753947fbcd59,HMS-T:SNE-T1-L22-01/FC1.DDC-T1-L22-04.PLTG-Z4-C,BO Mapper,PLTG-Z4-C,,,0,FALSE,,
71321212-6c56-5707-b711-375507f889d3,HMS-T:SNE-T1-L25-01/FC1.VAV-06H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
8e164ab8-2324-534f-b203-8f11849d4a26,HMS-T:SNE-T1-L28-01/FC1.AHU-01.AHU-S,BI Mapper,AHU-S,,,0,FALSE,,
dc929f21-b278-5b01-b877-a2f204bbf9f0,HMS-T:SNE-T1-L25-01/FC1.DDC-T1-L25-03.EAFT1L2501-PS,BI Mapper,EAFT1L2501-PS,,,0,FALSE,,
dfddb8ee-e3f9-5676-a12a-c910a3c9dd9d,HMS-T:SNE-T1-L15-01/FC1.VAV-17.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
0a4c1018-96c5-5cfd-9d1d-b3950ce33984,HMS-T:SNE-T2-L15-01/BACnet.MODBUS-T2-L10-01.AI-91,BACnet AI,AHU-T2-L27-01-RT-TEMP,,,0,FALSE,,
1fa8a2d5-69a9-56c1-9c89-85860ef258a7,HMS-T:SNE-T1-L20-01/FC1.VAV-22.SA-F,AV Mapper,SA-F,,,0,FALSE,,
9c81c733-b3de-579e-afbe-95f657add3cb,HMS-T:SNE-T1-L22-01/FC1.VAV-17.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
7b0ff8ee-3b69-57c6-ab7c-a542ed2d683d,HMS-T:SNE-T1-L16-01/FC1.VAV-63,JCI Family BACnet Device,VAV-63,,,0,FALSE,,
ee55eefb-5bfe-5fb9-936c-17a12d5c0a81,HMS-T:SNE-T1-L23-01/FC1.VAV-16H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
f1a551e9-f043-5430-a3da-a34fd9b07244,HMS-T:SNE-T1-L28-01/FC1.VAV-53H,JCI Family BACnet Device,VAV-53H,,,0,FALSE,,
f65b2d44-8ca5-5ad7-ac6e-56a1f279c463,HMS-T:SNE-T1-L27-01/FC1.VAV-31H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
c3775871-9bad-5638-b4af-a0aa4ee92e6c,HMS-T:SNE-T2-L22-01/FC1.VAV-13H.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
f4f75b2e-7e9a-543f-8549-5d5c4b86f3fb,HMS-T:SNE-T1-L18-01/FC1.VAV-11H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
00934396-ca53-5b47-854f-1270f3c953fd,HMS-T:SNE-T1-L25-01/FC1.VAV-32H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
37433ded-292a-5cee-a7a5-d1e1a5bb8e3d,HMS-T:SNE-T2-L36-01/FC1.VAV-16.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
5e9b6525-9707-56c8-a0d8-0461e364e2a4,HMS-T:SNE-T1-L36-01/FC1.VAV-48.SA-F,AV Mapper,SA-F,,,0,FALSE,,
7c9f910b-469b-579f-aadf-aa6ec2bdf389,HMS-T:SNE-T2-L25-01/FC1.AHU-02.AHU-MA,BI Mapper,AHU-MA,,,0,FALSE,,
bd86cc20-22e5-5ce1-b08d-114a00f44266,HMS-T:SNE-T1-L28-01/FC1.VAV-26H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
5cfe037a-53d4-5fbf-8d51-edc675f96f34,HMS-T:SNE-T1-L36-02/FC1.DDC-T1-R-03A.EAF-T1-RF-03-ES,BI Mapper,EAF-T1-RF-03-ES,,,0,FALSE,,
052f336c-a585-5b8f-8f67-842df7898bd4,HMS-T:SNE-T1-L28-01/FC1.VAV-69.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
06979fe8-d0d9-5df7-99c1-94b2b0416ef9,HMS-T:SNE-T2-L27-01/FC1.VAV-85H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
1098bb04-4a54-584e-8bcb-b60fdc3a2397,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-UR-06B.WCC-T2-04-CDW-VS-MM,BV Mapper,WCC-T2-04-CDW-VS-MM,,,0,FALSE,,
27d77bb4-5fb5-5c9b-81ed-2683ab0a312d,HMS-T:SNE-T1-L22-01/FC1.VAV-64.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
71cc1733-8bb5-5a52-bc6b-76c9db1cd29d,HMS-T:SNE-T1-L17-01/FC1.VAV-31H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
c7fbeebc-db59-5067-8c2d-60235ebb74f0,HMS-T:SNE-T1-L35-01/FC1.VAV-13.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
75bd2b80-96d0-573b-be02-03e44e719367,HMS-T:SNE-T1-L29-01/FC1.VAV-20H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
8fed8c5f-8761-50f3-843a-b1342c1dcc48,HMS-T:SNE-T2-L25-01/FC1.VAV-78.SA-F,AV Mapper,SA-F,,,0,FALSE,,
acf63764-4490-5fc0-95f3-9c36ed76f116,HMS-T:SNE-T1-L21-01/FC1.LTG-01.LTG-01-C,BO Mapper,LTG-01-C,,,0,FALSE,,
b5896569-f446-57a8-8e40-1d7e4fc096c0,HMS-T:SNE-T2-L27-01/FC1.VAV-15H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
54ae2328-0df4-527a-af2f-ae4852497dba,HMS-T:SNE-T1-L36-01/FC1.DDC-T1-L36-03.EAFT1L3601-C,BO Mapper,EAFT1L3601-C,,,0,FALSE,,
a593a28e-dde0-53db-857d-e2068e36a1cc,HMS-T:SNE-T1-L22-01/FC1.AHU-01.AHU-SAD1-P,AI Mapper,AHU-SAD1-P,,,0,FALSE,,
ce401e51-2a84-5754-9a23-d71e03add0d6,HMS-T:SNE-T2-L15-01/FC1.DDC-T2-L15-02B.BI8-Spare,BI Mapper,BI8-Spare,None,,0,FALSE,,
47acaa63-212c-58e1-9bb1-170cb285cb0d,HMS-T:SNE-T1-L35-01/BACnet.MODBUS-T1-L36-01.AI-2,BACnet AI,AHU-T1-L26-01-ST-TEMP,,,0,FALSE,,
7bd18da6-d86f-5ca3-a7c1-84d7b3944920,HMS-T:SNE-T1-L28-01/FC1.VAV-60.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
c92dfde6-5a65-5087-84c0-1894f4ad16c8,HMS-T:SNE-T1-L25-01/FC1.VAV-09H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
20119c6c-e84e-5293-992b-e26e6409f950,HMS-T:SNE-T2-L29-01/FC1.VAV-57H,JCI Family BACnet Device,VAV-57H,,,0,FALSE,,
32443086-7b80-5733-8029-9ed4e5caf29f,HMS-T:SNE-T1-L28-01/FC1.VAV-50H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
b9e830b0-c403-5cc1-9c5e-92b1406c27b1,HMS-T:SNE-T2-L36-01/FC1.VAV-27H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
f2b75a07-782d-5797-ba0d-1fffb7e89b47,HMS-T:SNE-T1-L18-01/FC1.DDC-T1-L18-04.EAFT1L1804-FT,BI Mapper,EAFT1L1804-FT,,,0,FALSE,,
40abefc5-8f5c-5b58-ab4d-db6435ebbdcb,HMS-T:SNE-T2-L31-01/FC1.VAV-72H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
77643e11-bb01-53f3-8e8e-e77d46ddcdc6,HMS-T:SNE-T1-L35-01/FC1.AHU-02.AHU-C,BO Mapper,AHU-C,,,0,FALSE,,
84736c40-084d-51a4-a555-643ea481d8c2,HMS-T:SNE-T1-L20-01/FC1.VAV-51H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
948ad9db-4825-508c-a77d-4313eeeffb04,HMS-T:SNE-T1-L21-01/FC1.VAV-36.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
e9fb5733-9ae2-5dcb-a81b-c809282e214a,HMS-T:SNE-T2-L29-01/FC1.VAV-56H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
1c2f5566-16fa-5309-ab45-253e3d10421f,HMS-T:SNE-T1-L36-02/FC1.DDC-T1-UR-04A.WCC-T1-04-CDW-VC,BO Mapper,WCC-T1-04-CDW-VC,,,0,FALSE,,
20f7ba71-5d43-573c-b6ad-201a666ce7cc,HMS-T:SNE-T2-L20-01/FC1.VAV-91H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
0b1fd474-2449-55f5-817a-f927f7fab499,HMS-T:SNE-T2-L31-01/FC1.VAV-62,JCI Family BACnet Device,VAV-62,,,0,FALSE,,
24a39f02-eca6-587b-b637-3a8edc6d9da0,HMS-T:SNE-T1-L21-01/FC1.VAV-62H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
5b1ec1f0-ed91-5099-bfbc-a2e8234aa1a5,HMS-T:SNE-T1-L10-01/FC1.DDC-T1-L11-01A.LVBN-T1-1-OGACB-5B-T,BI Mapper,LVBN-T1-1-OGACB-5B-T,,,0,FALSE,,
10faf61b-ec02-57fd-aceb-7df08399a9b9,HMS-T:SNE-T2-L15-01/FC1.VAV-05.SA-F,AV Mapper,SA-F,,,0,FALSE,,
59f19757-bc78-5b71-a1e9-bb6abf87b6a9,HMS-T:SNE-T1-L35-01/FC1.VAV-07H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
acda5cb4-191b-503b-859f-91d81704f3b6,HMS-T:SNE-T1-L27-01/FC1.VAV-52H.HTG-EN,BV Mapper,HTG-EN,,,0,FALSE,,
3410e8da-1812-5777-ab7f-1135d078387d,HMS-T:SNE-T1-L12-01/FC1.VAV-61.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
54610f8c-4fe4-568d-aabd-859c32738d81,HMS-T:SNE-T1-L32-01/FC1.VAV-53H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
686519fb-7f14-52ce-8079-3cc2e2ff1b54,HMS-T:SNE-T1-L20-01/FC1.VAV-73H,JCI Family BACnet Device,VAV-01H,,,0,FALSE,,
83fcec9c-b142-5a70-9d92-0d96ae4a5875,HMS-T:SNE-T2-L25-01/FC1.VAV-73H.WU-MINFLOW,AV Mapper,WU-MINFLOW,,,0,FALSE,,
